timestamp,container,cpu_perc,mem_usage,net_io,block_io
1784310265.9984841,stream-state-bench-flink-kafka,282.10%,1.047GiB / 31.28GiB,17.5MB / 22.4MB,4.1kB / 86.3MB
1784310283.0258725,flink_w1-flink-identity-1,1.12%,482.1MiB / 31.28GiB,7.8MB / 9.57MB,45.1kB / 71.8MB
1784310283.0258725,stream-state-bench-flink-kafka,1.32%,958.2MiB / 31.28GiB,17.5MB / 22.4MB,4.1kB / 86.8MB
1784310300.0539505,flink_w1-flink-identity-1,1.08%,482.1MiB / 31.28GiB,7.81MB / 9.59MB,45.1kB / 72MB
1784310300.0539505,stream-state-bench-flink-kafka,166.30%,1.001GiB / 31.28GiB,17.6MB / 22.5MB,4.1kB / 87.1MB
1784310316.3267152,flink_w1-flink-identity-1,1.17%,482.4MiB / 31.28GiB,7.82MB / 9.6MB,45.1kB / 72.1MB
1784310316.3267152,stream-state-bench-flink-kafka,1.29%,958MiB / 31.28GiB,17.6MB / 22.5MB,4.1kB / 87.6MB
1784310333.3551717,flink_w1-flink-identity-1,1.56%,482.3MiB / 31.28GiB,7.83MB / 9.62MB,45.1kB / 72.3MB
1784310333.3551717,stream-state-bench-flink-kafka,34.37%,979.3MiB / 31.28GiB,17.6MB / 22.5MB,4.1kB / 87.9MB
1784310350.3840804,flink_w1-flink-identity-1,1.15%,482.3MiB / 31.28GiB,7.83MB / 9.63MB,45.1kB / 72.5MB
1784310350.3840804,stream-state-bench-flink-kafka,1.22%,959MiB / 31.28GiB,17.6MB / 22.5MB,4.1kB / 88.4MB
1784310367.4126663,flink_w1-flink-identity-1,1.14%,482.3MiB / 31.28GiB,7.84MB / 9.65MB,45.1kB / 72.7MB
1784310367.4126663,stream-state-bench-flink-kafka,143.72%,958.1MiB / 31.28GiB,17.6MB / 22.5MB,4.1kB / 88.7MB
1784310384.4409313,flink_w1-flink-identity-1,1.12%,482.3MiB / 31.28GiB,7.85MB / 9.66MB,45.1kB / 72.9MB
1784310384.4409313,stream-state-bench-flink-kafka,1.02%,958.1MiB / 31.28GiB,17.7MB / 22.5MB,4.1kB / 89.1MB
1784310401.481378,flink_w1-flink-identity-1,9.79%,482.4MiB / 31.28GiB,7.86MB / 9.68MB,45.1kB / 73MB
1784310401.481378,stream-state-bench-flink-kafka,78.19%,958.1MiB / 31.28GiB,17.7MB / 22.5MB,4.1kB / 89.6MB
1784310418.5080423,flink_w1-flink-identity-1,1.14%,477MiB / 31.28GiB,7.87MB / 9.69MB,45.1kB / 73.2MB
1784310418.5080423,stream-state-bench-flink-kafka,1.39%,958.4MiB / 31.28GiB,17.7MB / 22.6MB,4.1kB / 89.9MB
1784310435.534392,flink_w1-flink-identity-1,1.14%,476.7MiB / 31.28GiB,7.88MB / 9.7MB,45.1kB / 73.4MB
1784310435.534392,stream-state-bench-flink-kafka,3.04%,958.4MiB / 31.28GiB,17.7MB / 22.6MB,4.1kB / 90.4MB
1784310452.5626414,flink_w1-flink-identity-1,1.10%,476.7MiB / 31.28GiB,7.89MB / 9.72MB,45.1kB / 73.6MB
1784310452.5626414,stream-state-bench-flink-kafka,1.07%,958.2MiB / 31.28GiB,17.7MB / 22.6MB,4.1kB / 90.7MB
1784310468.8829772,flink_w1-flink-identity-1,1.26%,476.7MiB / 31.28GiB,7.9MB / 9.74MB,45.1kB / 73.7MB
1784310468.8829772,stream-state-bench-flink-kafka,62.19%,958.2MiB / 31.28GiB,17.8MB / 22.6MB,4.1kB / 91.1MB
1784310485.9101555,flink_w1-flink-identity-1,1.07%,476.7MiB / 31.28GiB,7.9MB / 9.75MB,45.1kB / 73.8MB
1784310485.9101555,stream-state-bench-flink-kafka,0.91%,958.2MiB / 31.28GiB,17.8MB / 22.6MB,4.1kB / 91.5MB
1784310502.9369082,flink_w1-flink-identity-1,1.09%,476.7MiB / 31.28GiB,7.91MB / 9.76MB,45.1kB / 74MB
1784310502.9369082,stream-state-bench-flink-kafka,266.78%,1.047GiB / 31.28GiB,17.8MB / 22.6MB,4.1kB / 91.9MB
1784310519.965455,flink_w1-flink-identity-1,1.06%,476.7MiB / 31.28GiB,7.92MB / 9.78MB,45.1kB / 74.1MB
1784310519.965455,stream-state-bench-flink-kafka,1.05%,958.3MiB / 31.28GiB,17.8MB / 22.6MB,4.1kB / 92.3MB
1784310536.2594316,flink_w1-flink-identity-1,1.16%,477.2MiB / 31.28GiB,7.93MB / 9.79MB,45.1kB / 74.3MB
1784310536.2594316,stream-state-bench-flink-kafka,64.40%,958.3MiB / 31.28GiB,17.8MB / 22.7MB,4.1kB / 92.7MB
1784310553.286329,flink_w1-flink-identity-1,1.20%,476.8MiB / 31.28GiB,7.94MB / 9.81MB,45.1kB / 74.4MB
1784310553.286329,stream-state-bench-flink-kafka,1.33%,958.6MiB / 31.28GiB,17.9MB / 22.7MB,4.1kB / 93MB
1784310570.3108258,flink_w1-flink-identity-1,1.12%,477MiB / 31.28GiB,7.95MB / 9.82MB,45.1kB / 74.6MB
1784310570.3108258,stream-state-bench-flink-kafka,246.40%,1.048GiB / 31.28GiB,17.9MB / 22.7MB,4.1kB / 93.5MB
1784310587.341927,flink_w1-flink-identity-1,1.07%,476.8MiB / 31.28GiB,7.96MB / 9.84MB,45.1kB / 74.7MB
1784310587.341927,stream-state-bench-flink-kafka,1.38%,958.6MiB / 31.28GiB,17.9MB / 22.7MB,4.1kB / 93.8MB
1784310603.618138,flink_w1-flink-identity-1,0.98%,476.8MiB / 31.28GiB,7.96MB / 9.85MB,45.1kB / 74.9MB
1784310603.618138,stream-state-bench-flink-kafka,46.79%,958.6MiB / 31.28GiB,17.9MB / 22.7MB,4.1kB / 94.3MB
1784310620.64706,flink_w1-flink-identity-1,1.05%,476.8MiB / 31.28GiB,7.97MB / 9.87MB,45.1kB / 75MB
1784310620.64706,stream-state-bench-flink-kafka,1.06%,958.6MiB / 31.28GiB,17.9MB / 22.7MB,4.1kB / 94.6MB
1784310637.6753848,flink_w1-flink-identity-1,1.06%,476.8MiB / 31.28GiB,7.98MB / 9.88MB,45.1kB / 75.1MB
1784310637.6753848,stream-state-bench-flink-kafka,211.27%,1.046GiB / 31.28GiB,18MB / 22.7MB,4.1kB / 95MB
1784310654.7046914,flink_w1-flink-identity-1,1.13%,476.8MiB / 31.28GiB,7.99MB / 9.89MB,45.1kB / 75.3MB
1784310654.7046914,stream-state-bench-flink-kafka,1.21%,958.6MiB / 31.28GiB,18MB / 22.8MB,4.1kB / 95.4MB
1784310671.7335742,flink_w1-flink-identity-1,1.04%,476.8MiB / 31.28GiB,8MB / 9.91MB,45.1kB / 75.4MB
1784310671.7335742,stream-state-bench-flink-kafka,95.87%,958.6MiB / 31.28GiB,18MB / 22.8MB,4.1kB / 95.8MB
1784310688.7629879,flink_w1-flink-identity-1,1.10%,476.8MiB / 31.28GiB,8.01MB / 9.93MB,45.1kB / 75.6MB
1784310688.7629879,stream-state-bench-flink-kafka,1.09%,958.6MiB / 31.28GiB,18MB / 22.8MB,4.1kB / 96.2MB
1784310705.792795,flink_w1-flink-identity-1,0.99%,476.8MiB / 31.28GiB,8.02MB / 9.94MB,45.1kB / 75.7MB
1784310705.792795,stream-state-bench-flink-kafka,1.03%,958.6MiB / 31.28GiB,18MB / 22.8MB,4.1kB / 96.6MB
1784310722.820331,flink_w1-flink-identity-1,1.18%,476.8MiB / 31.28GiB,8.03MB / 9.95MB,45.1kB / 75.9MB
1784310722.820331,stream-state-bench-flink-kafka,13.05%,962.5MiB / 31.28GiB,18.1MB / 22.8MB,4.1kB / 97.1MB
1784310739.847416,flink_w1-flink-identity-1,1.11%,476.8MiB / 31.28GiB,8.03MB / 9.97MB,45.1kB / 76MB
1784310739.847416,stream-state-bench-flink-kafka,0.93%,968.9MiB / 31.28GiB,18.1MB / 22.8MB,4.1kB / 97.4MB
1784310756.167139,flink_w1-flink-identity-1,1.04%,476.8MiB / 31.28GiB,8.04MB / 9.98MB,45.1kB / 76.2MB
1784310756.167139,stream-state-bench-flink-kafka,0.84%,958.7MiB / 31.28GiB,18.1MB / 22.8MB,4.1kB / 97.8MB
1784310773.1946554,flink_w1-flink-identity-1,0.97%,476.9MiB / 31.28GiB,8.05MB / 10MB,45.1kB / 76.3MB
1784310773.1946554,stream-state-bench-flink-kafka,1.16%,958.8MiB / 31.28GiB,18.1MB / 22.9MB,4.1kB / 98.3MB
1784310790.2211018,flink_w1-flink-identity-1,1.10%,476.9MiB / 31.28GiB,8.06MB / 10MB,45.1kB / 76.5MB
1784310790.2211018,stream-state-bench-flink-kafka,1.05%,958.9MiB / 31.28GiB,18.1MB / 22.9MB,4.1kB / 98.6MB
1784310807.248009,flink_w1-flink-identity-1,1.22%,477.2MiB / 31.28GiB,8.07MB / 10MB,45.1kB / 76.6MB
1784310807.248009,stream-state-bench-flink-kafka,0.93%,958.9MiB / 31.28GiB,18.2MB / 22.9MB,4.1kB / 99MB
1784310823.5392442,flink_w1-flink-identity-1,1.13%,476.9MiB / 31.28GiB,8.08MB / 10MB,45.1kB / 76.7MB
1784310823.5392442,stream-state-bench-flink-kafka,1.02%,959.4MiB / 31.28GiB,18.2MB / 22.9MB,4.1kB / 99.4MB
1784310840.569121,flink_w1-flink-identity-1,1.14%,476.9MiB / 31.28GiB,8.09MB / 10.1MB,45.1kB / 76.9MB
1784310840.569121,stream-state-bench-flink-kafka,3.83%,965.7MiB / 31.28GiB,18.2MB / 22.9MB,4.1kB / 99.8MB
1784310857.593086,flink_w1-flink-identity-1,1.17%,480MiB / 31.28GiB,8.09MB / 10.1MB,45.1kB / 77MB
1784310857.593086,stream-state-bench-flink-kafka,14.29%,960.8MiB / 31.28GiB,18.2MB / 22.9MB,4.1kB / 100MB
1784310874.619904,flink_w1-flink-identity-1,1.07%,479.9MiB / 31.28GiB,8.1MB / 10.1MB,45.1kB / 77.2MB
1784310874.619904,stream-state-bench-flink-kafka,1.01%,959.1MiB / 31.28GiB,18.2MB / 22.9MB,4.1kB / 101MB
1784310890.9026594,flink_w1-flink-identity-1,1.09%,480MiB / 31.28GiB,8.11MB / 10.1MB,45.1kB / 77.3MB
1784310890.9026594,stream-state-bench-flink-kafka,0.93%,959.1MiB / 31.28GiB,18.3MB / 23MB,4.1kB / 101MB
1784310907.9308033,flink_w1-flink-identity-1,1.06%,475MiB / 31.28GiB,8.12MB / 10.1MB,45.1kB / 77.5MB
1784310907.9308033,stream-state-bench-flink-kafka,3.76%,959.4MiB / 31.28GiB,18.3MB / 23MB,4.1kB / 101MB
1784310924.9542277,flink_w1-flink-identity-1,1.45%,475.1MiB / 31.28GiB,8.13MB / 10.1MB,45.1kB / 77.6MB
1784310924.9542277,stream-state-bench-flink-kafka,1.01%,959.4MiB / 31.28GiB,18.3MB / 23MB,4.1kB / 102MB
1784310941.981051,flink_w1-flink-identity-1,1.14%,475.1MiB / 31.28GiB,8.14MB / 10.1MB,45.1kB / 77.8MB
1784310941.981051,stream-state-bench-flink-kafka,0.95%,959.8MiB / 31.28GiB,18.3MB / 23MB,4.1kB / 102MB
1784310959.010094,flink_w1-flink-identity-1,1.24%,475.1MiB / 31.28GiB,8.15MB / 10.2MB,45.1kB / 77.9MB
1784310959.010094,stream-state-bench-flink-kafka,1.02%,959.6MiB / 31.28GiB,18.3MB / 23MB,4.1kB / 103MB
1784310976.063493,flink_w1-flink-identity-1,1.10%,475.1MiB / 31.28GiB,8.16MB / 10.2MB,45.1kB / 78MB
1784310976.063493,stream-state-bench-flink-kafka,1.03%,959.7MiB / 31.28GiB,18.4MB / 23MB,4.1kB / 103MB
1784310993.089733,flink_w1-flink-identity-1,1.00%,475.1MiB / 31.28GiB,8.16MB / 10.2MB,45.1kB / 78.2MB
1784310993.089733,stream-state-bench-flink-kafka,1.17%,959.7MiB / 31.28GiB,18.4MB / 23MB,4.1kB / 103MB
1784311010.1158042,flink_w1-flink-identity-1,1.11%,475.1MiB / 31.28GiB,8.17MB / 10.2MB,45.1kB / 78.3MB
1784311010.1158042,stream-state-bench-flink-kafka,1.11%,959.9MiB / 31.28GiB,18.4MB / 23.1MB,4.1kB / 104MB
1784311027.1436093,flink_w1-flink-identity-1,1.22%,475.2MiB / 31.28GiB,8.18MB / 10.2MB,45.1kB / 78.5MB
1784311027.1436093,stream-state-bench-flink-kafka,48.98%,994MiB / 31.28GiB,18.4MB / 23.1MB,4.1kB / 104MB
1784311043.4112897,flink_w1-flink-identity-1,1.08%,475.2MiB / 31.28GiB,8.19MB / 10.2MB,45.1kB / 78.6MB
1784311043.4112897,stream-state-bench-flink-kafka,1.02%,959.8MiB / 31.28GiB,18.4MB / 23.1MB,4.1kB / 105MB
1784311060.4372504,flink_w1-flink-identity-1,0.98%,475.2MiB / 31.28GiB,8.2MB / 10.2MB,45.1kB / 78.8MB
1784311060.4372504,stream-state-bench-flink-kafka,8.82%,962.1MiB / 31.28GiB,18.5MB / 23.1MB,4.1kB / 105MB
1784311077.4615805,flink_w1-flink-identity-1,1.03%,475.2MiB / 31.28GiB,8.21MB / 10.3MB,45.1kB / 78.9MB
1784311077.4615805,stream-state-bench-flink-kafka,1.23%,959.8MiB / 31.28GiB,18.5MB / 23.1MB,4.1kB / 105MB
1784311094.4846067,flink_w1-flink-identity-1,1.20%,475.2MiB / 31.28GiB,8.22MB / 10.3MB,45.1kB / 79.1MB
1784311094.4846067,stream-state-bench-flink-kafka,89.03%,1007MiB / 31.28GiB,18.5MB / 23.1MB,4.1kB / 106MB
1784311110.7615523,flink_w1-flink-identity-1,1.28%,475.2MiB / 31.28GiB,8.22MB / 10.3MB,45.1kB / 79.2MB
1784311110.7615523,stream-state-bench-flink-kafka,1.09%,960.2MiB / 31.28GiB,18.5MB / 23.1MB,4.1kB / 106MB
1784311127.7906675,flink_w1-flink-identity-1,0.98%,475.2MiB / 31.28GiB,8.23MB / 10.3MB,45.1kB / 79.4MB
1784311127.7906675,stream-state-bench-flink-kafka,1.43%,960.2MiB / 31.28GiB,18.5MB / 23.2MB,4.1kB / 107MB
1784311144.8166566,flink_w1-flink-identity-1,1.04%,475.2MiB / 31.28GiB,8.24MB / 10.3MB,45.1kB / 79.5MB
1784311144.8166566,stream-state-bench-flink-kafka,1.16%,960.2MiB / 31.28GiB,18.6MB / 23.2MB,4.1kB / 107MB
1784311161.8455105,flink_w1-flink-identity-1,1.19%,475.2MiB / 31.28GiB,8.25MB / 10.3MB,45.1kB / 79.6MB
1784311161.8455105,stream-state-bench-flink-kafka,14.96%,962MiB / 31.28GiB,18.6MB / 23.2MB,4.1kB / 107MB
1784311178.1327982,flink_w1-flink-identity-1,1.06%,475.2MiB / 31.28GiB,8.26MB / 10.3MB,45.1kB / 79.8MB
1784311178.1327982,stream-state-bench-flink-kafka,1.03%,960.2MiB / 31.28GiB,18.6MB / 23.2MB,4.1kB / 108MB
1784311195.1615794,flink_w1-flink-identity-1,1.23%,475.2MiB / 31.28GiB,8.27MB / 10.4MB,45.1kB / 79.9MB
1784311195.1615794,stream-state-bench-flink-kafka,1.02%,960.3MiB / 31.28GiB,18.6MB / 23.2MB,4.1kB / 108MB
1784311212.1898324,flink_w1-flink-identity-1,1.05%,475.2MiB / 31.28GiB,8.28MB / 10.4MB,45.1kB / 80.1MB
1784311212.1898324,stream-state-bench-flink-kafka,1.00%,960.3MiB / 31.28GiB,18.6MB / 23.2MB,4.1kB / 109MB
1784311229.2176197,flink_w1-flink-identity-1,1.38%,475.4MiB / 31.28GiB,8.29MB / 10.4MB,45.1kB / 80.2MB
1784311229.2176197,stream-state-bench-flink-kafka,0.97%,961.2MiB / 31.28GiB,18.7MB / 23.2MB,4.1kB / 109MB
1784311246.2477415,flink_w1-flink-identity-1,1.12%,475.2MiB / 31.28GiB,8.29MB / 10.4MB,45.1kB / 80.4MB
1784311246.2477415,stream-state-bench-flink-kafka,1.11%,972.1MiB / 31.28GiB,18.7MB / 23.3MB,98.3kB / 109MB
1784311263.2917063,flink_w1-flink-identity-1,1.18%,475.2MiB / 31.28GiB,8.3MB / 10.4MB,45.1kB / 80.5MB
1784311263.2917063,stream-state-bench-flink-kafka,44.02%,998.7MiB / 31.28GiB,18.7MB / 23.3MB,98.3kB / 110MB
1784311280.3163693,flink_w1-flink-identity-1,1.28%,475.5MiB / 31.28GiB,8.31MB / 10.4MB,45.1kB / 80.7MB
1784311280.3163693,stream-state-bench-flink-kafka,1.02%,969.1MiB / 31.28GiB,18.7MB / 23.3MB,98.3kB / 110MB
1784311297.3442142,flink_w1-flink-identity-1,1.17%,475.2MiB / 31.28GiB,8.32MB / 10.5MB,45.1kB / 80.8MB
1784311297.3442142,stream-state-bench-flink-kafka,161.62%,1.014GiB / 31.28GiB,18.7MB / 23.3MB,98.3kB / 111MB
1784311314.3720503,flink_w1-flink-identity-1,1.13%,475.2MiB / 31.28GiB,8.33MB / 10.5MB,45.1kB / 81MB
1784311314.3720503,stream-state-bench-flink-kafka,0.94%,969.1MiB / 31.28GiB,18.8MB / 23.3MB,98.3kB / 111MB
1784311330.658537,flink_w1-flink-identity-1,1.18%,475.2MiB / 31.28GiB,8.34MB / 10.5MB,45.1kB / 81.1MB
1784311330.658537,stream-state-bench-flink-kafka,279.87%,1.038GiB / 31.28GiB,18.8MB / 23.3MB,98.3kB / 111MB
1784311347.6829352,flink_w1-flink-identity-1,1.07%,475.2MiB / 31.28GiB,8.35MB / 10.5MB,45.1kB / 81.2MB
1784311347.6829352,stream-state-bench-flink-kafka,1.16%,969.1MiB / 31.28GiB,18.8MB / 23.4MB,98.3kB / 112MB
1784311364.7102604,flink_w1-flink-identity-1,1.12%,475.3MiB / 31.28GiB,8.35MB / 10.5MB,45.1kB / 81.4MB
1784311364.7102604,stream-state-bench-flink-kafka,131.02%,1.007GiB / 31.28GiB,18.8MB / 23.4MB,98.3kB / 112MB
1784311381.7355943,flink_w1-flink-identity-1,1.28%,475.3MiB / 31.28GiB,8.36MB / 10.5MB,45.1kB / 81.5MB
1784311381.7355943,stream-state-bench-flink-kafka,0.98%,969.2MiB / 31.28GiB,18.8MB / 23.4MB,98.3kB / 113MB
1784311413.7896814,flink_w1-flink-identity-1,6.11%,336.9MiB / 31.28GiB,13.7kB / 10.1kB,0B / 21.5MB
1784311413.7896814,stream-state-bench-flink-kafka,2.41%,316.4MiB / 31.28GiB,17kB / 10.7kB,0B / 1.16MB
1784311429.811078,flink_w1-flink-identity-1,7.66%,360.4MiB / 31.28GiB,73.5kB / 76.2kB,0B / 24.4MB
1784311429.811078,stream-state-bench-flink-kafka,288.46%,413.4MiB / 31.28GiB,153kB / 191kB,0B / 2.23MB
1784311446.8417354,flink_w1-flink-identity-1,6.33%,395.5MiB / 31.28GiB,139kB / 207kB,0B / 32.1MB
1784311446.8417354,stream-state-bench-flink-kafka,4.76%,336.3MiB / 31.28GiB,346kB / 427kB,0B / 2.98MB
1784311463.4088032,flink_w1-flink-identity-1,10.87%,402.3MiB / 31.28GiB,203kB / 386kB,0B / 42MB
1784311463.4088032,stream-state-bench-flink-kafka,252.61%,427.1MiB / 31.28GiB,596kB / 664kB,0B / 3.56MB
1784311480.4333074,flink_w1-flink-identity-1,6.73%,415.1MiB / 31.28GiB,266kB / 539kB,0B / 52.9MB
1784311480.4333074,stream-state-bench-flink-kafka,8.02%,341.9MiB / 31.28GiB,821kB / 993kB,0B / 4.28MB
1784311497.4632316,flink_w1-flink-identity-1,5.77%,405.7MiB / 31.28GiB,339kB / 774kB,4.1kB / 65.5MB
1784311497.4632316,stream-state-bench-flink-kafka,53.78%,375.2MiB / 31.28GiB,1.12MB / 1.33MB,0B / 4.92MB
1784311514.4892185,flink_w1-flink-identity-1,3.17%,406.6MiB / 31.28GiB,407kB / 1.01MB,4.1kB / 77.6MB
1784311514.4892185,stream-state-bench-flink-kafka,2.33%,342.5MiB / 31.28GiB,1.42MB / 1.69MB,0B / 5.18MB
1784311530.8011904,flink_w1-flink-identity-1,4.01%,406.7MiB / 31.28GiB,474kB / 1.24MB,4.1kB / 89.9MB
1784311530.8011904,stream-state-bench-flink-kafka,240.06%,423.9MiB / 31.28GiB,1.73MB / 2.04MB,0B / 6MB
1784311547.8278768,flink_w1-flink-identity-1,6.08%,409.9MiB / 31.28GiB,545kB / 1.49MB,4.1kB / 103MB
1784311547.8278768,stream-state-bench-flink-kafka,3.37%,343.4MiB / 31.28GiB,1.97MB / 2.32MB,0B / 6.84MB
1784311564.8561332,flink_w1-flink-identity-1,3.98%,410.2MiB / 31.28GiB,614kB / 1.66MB,4.1kB / 115MB
1784311564.8561332,stream-state-bench-flink-kafka,38.85%,369.4MiB / 31.28GiB,2.29MB / 2.69MB,0B / 7.65MB
1784311581.8856332,flink_w1-flink-identity-1,3.50%,410.5MiB / 31.28GiB,684kB / 1.91MB,4.1kB / 128MB
1784311581.8856332,stream-state-bench-flink-kafka,4.69%,352.8MiB / 31.28GiB,2.61MB / 3.06MB,0B / 8.41MB
1784311598.2278829,flink_w1-flink-identity-1,3.98%,410.4MiB / 31.28GiB,750kB / 2.16MB,4.1kB / 139MB
1784311598.2278829,stream-state-bench-flink-kafka,245.98%,441.1MiB / 31.28GiB,2.93MB / 3.43MB,0B / 9.06MB
1784311615.2526412,flink_w1-flink-identity-1,5.60%,411.9MiB / 31.28GiB,817kB / 2.41MB,4.1kB / 151MB
1784311615.2526412,stream-state-bench-flink-kafka,3.02%,368.3MiB / 31.28GiB,3.26MB / 3.8MB,0B / 9.99MB
1784311632.277831,flink_w1-flink-identity-1,6.03%,420.2MiB / 31.28GiB,887kB / 2.66MB,4.1kB / 165MB
1784311632.277831,stream-state-bench-flink-kafka,11.27%,376.6MiB / 31.28GiB,3.49MB / 4.08MB,0B / 10.6MB
1784311649.306626,flink_w1-flink-identity-1,3.72%,412.3MiB / 31.28GiB,956kB / 2.84MB,4.1kB / 178MB
1784311649.306626,stream-state-bench-flink-kafka,2.47%,382.9MiB / 31.28GiB,3.82MB / 4.45MB,0B / 11.4MB
1784311666.3358636,flink_w1-flink-identity-1,6.22%,413.3MiB / 31.28GiB,1.02MB / 3.09MB,4.1kB / 190MB
1784311666.3358636,stream-state-bench-flink-kafka,273.59%,505.3MiB / 31.28GiB,4.15MB / 4.83MB,0B / 12.2MB
1784311683.368546,flink_w1-flink-identity-1,4.80%,423.7MiB / 31.28GiB,1.1MB / 3.34MB,4.1kB / 203MB
1784311683.368546,stream-state-bench-flink-kafka,2.12%,403.1MiB / 31.28GiB,4.47MB / 5.2MB,0B / 13MB
1784311700.396695,flink_w1-flink-identity-1,2.29%,423.9MiB / 31.28GiB,1.16MB / 3.59MB,4.1kB / 215MB
1784311700.396695,stream-state-bench-flink-kafka,143.49%,402.7MiB / 31.28GiB,4.79MB / 5.58MB,0B / 13.7MB
1784311717.41967,flink_w1-flink-identity-1,6.67%,428.4MiB / 31.28GiB,1.23MB / 3.85MB,4.1kB / 228MB
1784311717.41967,stream-state-bench-flink-kafka,1.91%,404.9MiB / 31.28GiB,5.12MB / 5.95MB,0B / 14.6MB
1784311734.4481144,flink_w1-flink-identity-1,3.81%,428.5MiB / 31.28GiB,1.31MB / 4.1MB,4.1kB / 241MB
1784311734.4481144,stream-state-bench-flink-kafka,285.99%,490.5MiB / 31.28GiB,5.44MB / 6.24MB,0B / 15.2MB
1784311750.8057852,flink_w1-flink-identity-1,3.41%,428.7MiB / 31.28GiB,1.37MB / 4.27MB,4.1kB / 254MB
1784311750.8057852,stream-state-bench-flink-kafka,2.11%,403MiB / 31.28GiB,5.69MB / 6.61MB,0B / 16MB
1784311767.830585,flink_w1-flink-identity-1,3.71%,428.8MiB / 31.28GiB,1.44MB / 4.53MB,4.1kB / 267MB
1784311767.830585,stream-state-bench-flink-kafka,179.07%,476.6MiB / 31.28GiB,6.01MB / 6.97MB,0B / 16.6MB
1784311784.859378,flink_w1-flink-identity-1,3.20%,428.8MiB / 31.28GiB,1.51MB / 4.78MB,4.1kB / 279MB
1784311784.859378,stream-state-bench-flink-kafka,1.91%,405.6MiB / 31.28GiB,6.33MB / 7.35MB,0B / 17.5MB
1784311801.8835325,flink_w1-flink-identity-1,6.48%,431.8MiB / 31.28GiB,1.58MB / 5.03MB,4.1kB / 292MB
1784311801.8835325,stream-state-bench-flink-kafka,251.75%,490.3MiB / 31.28GiB,6.65MB / 7.71MB,0B / 18.2MB
1784311818.1966085,flink_w1-flink-identity-1,31.21%,438MiB / 31.28GiB,1.65MB / 5.28MB,8.19kB / 304MB
1784311818.1966085,stream-state-bench-flink-kafka,2.41%,407.9MiB / 31.28GiB,6.98MB / 8.09MB,0B / 18.9MB
1784311835.2198532,flink_w1-flink-identity-1,2.52%,438.2MiB / 31.28GiB,1.72MB / 5.46MB,8.19kB / 316MB
1784311835.2198532,stream-state-bench-flink-kafka,176.51%,474.9MiB / 31.28GiB,7.22MB / 8.37MB,0B / 19.7MB
1784311852.2496903,flink_w1-flink-identity-1,3.28%,438.3MiB / 31.28GiB,1.79MB / 5.71MB,8.19kB / 329MB
1784311852.2496903,stream-state-bench-flink-kafka,1.59%,405MiB / 31.28GiB,7.54MB / 8.74MB,0B / 20.5MB
1784311869.2751405,flink_w1-flink-identity-1,3.23%,438.3MiB / 31.28GiB,1.86MB / 5.96MB,8.19kB / 342MB
1784311869.2751405,stream-state-bench-flink-kafka,260.11%,491.8MiB / 31.28GiB,7.87MB / 9.12MB,0B / 21.1MB
1784311885.6486747,flink_w1-flink-identity-1,3.04%,438.3MiB / 31.28GiB,1.92MB / 6.21MB,8.19kB / 354MB
1784311885.6486747,stream-state-bench-flink-kafka,1.66%,405.7MiB / 31.28GiB,8.19MB / 9.49MB,0B / 21.9MB
1784311902.6787505,flink_w1-flink-identity-1,4.02%,438.9MiB / 31.28GiB,1.99MB / 6.47MB,8.19kB / 366MB
1784311902.6787505,stream-state-bench-flink-kafka,121.94%,462.9MiB / 31.28GiB,8.51MB / 9.78MB,0B / 22.8MB
1784311919.7103415,flink_w1-flink-identity-1,5.02%,439.8MiB / 31.28GiB,2.06MB / 6.64MB,8.19kB / 379MB
1784311919.7103415,stream-state-bench-flink-kafka,2.62%,407.8MiB / 31.28GiB,8.84MB / 10.2MB,0B / 23.5MB
1784311936.7395267,flink_w1-flink-identity-1,3.60%,444MiB / 31.28GiB,2.13MB / 6.89MB,8.19kB / 392MB
1784311936.7395267,stream-state-bench-flink-kafka,81.75%,410.4MiB / 31.28GiB,9.09MB / 10.5MB,0B / 24.3MB
1784311953.7712824,flink_w1-flink-identity-1,3.07%,436.3MiB / 31.28GiB,2.21MB / 7.15MB,8.19kB / 405MB
1784311953.7712824,stream-state-bench-flink-kafka,1.73%,417.1MiB / 31.28GiB,9.41MB / 10.9MB,0B / 25.1MB
1784311969.7956011,flink_w1-flink-identity-1,3.23%,436.4MiB / 31.28GiB,2.27MB / 7.4MB,8.19kB / 417MB
1784311969.7956011,stream-state-bench-flink-kafka,288.21%,522.7MiB / 31.28GiB,9.73MB / 11.3MB,0B / 25.8MB
1784311986.8233085,flink_w1-flink-identity-1,3.09%,436.5MiB / 31.28GiB,2.34MB / 7.65MB,8.19kB / 430MB
1784311986.8233085,stream-state-bench-flink-kafka,2.60%,431.2MiB / 31.28GiB,10.1MB / 11.6MB,0B / 26.5MB
1784312003.852803,flink_w1-flink-identity-1,4.19%,436.5MiB / 31.28GiB,2.41MB / 7.9MB,8.19kB / 443MB
1784312003.852803,stream-state-bench-flink-kafka,105.68%,493.9MiB / 31.28GiB,10.3MB / 11.9MB,0B / 27.3MB
1784312020.8790216,flink_w1-flink-identity-1,7.25%,436.8MiB / 31.28GiB,2.48MB / 8.08MB,8.19kB / 455MB
1784312020.8790216,stream-state-bench-flink-kafka,1.87%,446.1MiB / 31.28GiB,10.6MB / 12.3MB,0B / 28.2MB
