event_id,t0_ms,t1_ms,t2_ms,t3_ms,t1_t0_ms,t2_t1_ms,t3_t2_ms,latency_ms
e-171,1784302369763.6343,1784302369916,1784302369922.0,1784302370437.3057,152.366,6.0,515.306,673.671
e-172,1784302369813.6404,1784302369916,1784302369922.0,1784302370437.306,102.36,6.0,515.306,623.666
e-173,1784302369863.654,1784302369916,1784302369922.0,1784302370437.3086,52.346,6.0,515.309,573.655
e-174,1784302369913.6567,1784302369916,1784302369922.0,1784302370437.309,2.343,6.0,515.309,523.652
e-175,1784302369963.6619,1784302370965,1784302370969.0,1784302371487.5676,1001.338,4.0,518.568,1523.906
e-176,1784302370013.641,1784302370965,1784302370970.0,1784302371487.5708,951.359,5.0,517.571,1473.93
e-177,1784302370063.6472,1784302370965,1784302370970.0,1784302371487.5725,901.353,5.0,517.573,1423.925
e-178,1784302370113.6602,1784302370965,1784302370970.0,1784302371487.5732,851.34,5.0,517.573,1373.913
e-179,1784302370163.682,1784302370965,1784302370970.0,1784302371487.574,801.318,5.0,517.574,1323.892
e-180,1784302370213.663,1784302370965,1784302370970.0,1784302371487.5747,751.337,5.0,517.575,1273.912
e-181,1784302370263.7292,1784302370965,1784302370970.0,1784302371487.5757,701.271,5.0,517.576,1223.846
e-182,1784302370313.6797,1784302370965,1784302370970.0,1784302371487.5762,651.32,5.0,517.576,1173.896
e-183,1784302370364.1287,1784302370965,1784302370971.0,1784302371487.59,600.871,6.0,516.59,1123.461
e-184,1784302370413.7317,1784302370965,1784302370971.0,1784302371487.6072,551.268,6.0,516.607,1073.875
e-185,1784302370463.6853,1784302370965,1784302370971.0,1784302371487.6082,501.315,6.0,516.608,1023.923
e-186,1784302370513.6655,1784302370965,1784302370971.0,1784302371487.6086,451.334,6.0,516.609,973.943
e-187,1784302370563.636,1784302370965,1784302370971.0,1784302371487.9094,401.364,6.0,516.909,924.273
e-188,1784302370613.683,1784302370965,1784302370971.0,1784302371487.9104,351.317,6.0,516.91,874.227
e-189,1784302370663.679,1784302370965,1784302370972.0,1784302371487.911,301.321,7.0,515.911,824.232
e-190,1784302370713.661,1784302370965,1784302370972.0,1784302371487.9114,251.339,7.0,515.911,774.25
e-191,1784302370763.686,1784302370965,1784302370972.0,1784302371487.9119,201.314,7.0,515.912,724.226
e-192,1784302370813.6562,1784302370965,1784302370972.0,1784302371487.9124,151.344,7.0,515.912,674.256
